source_file,problem,path,nvars,nconstraints,N,candidate_state_space_size,solver,first_feasible_status,time_to_first_feasible_sec,first_feasible_objective,first_feasible_solution,wall_sec,peak_memory_mb,error
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0002_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0002_0001.json,4,1,8,4096,qaoa,feasible,1.4437166720163077,0.0,"{""C0033"": 0, ""C0038"": 0, ""C0053"": 0, ""row_slack_R0002"": 5}",1.9605445368215442,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0003_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0003_0001.json,4,1,8,4096,qaoa,feasible,1.0285354789812118,0.0,"{""C0029"": 0, ""C0034"": 0, ""C0039"": 0, ""row_slack_R0003"": 5}",1.4329117420129478,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0007_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0007_0001.json,4,1,8,4096,qaoa,feasible,1.0877189689781517,0.0,"{""C0033"": 0, ""C0038"": 0, ""C0053"": 0, ""row_slack_R0007"": 5}",1.467686072923243,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0008_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0008_0001.json,4,1,8,4096,qaoa,feasible,1.3939604370389134,0.0,"{""C0029"": 0, ""C0034"": 0, ""C0039"": 0, ""row_slack_R0008"": 5}",1.7568373759277165,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0013_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0013_0001.json,4,1,8,4096,qaoa,feasible,1.392515375977382,0.0,"{""C0029"": 0, ""C0034"": 0, ""C0039"": 0, ""row_slack_R0013"": 5}",1.8478662599809468,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0033_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0033_0001.json,4,1,8,4096,qaoa,feasible,1.4017881869804114,0.0,"{""C0029"": 0, ""C0034"": 0, ""C0039"": 0, ""row_slack_R0033"": 5}",1.7533891638740897,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0037_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0037_0001.json,4,1,8,4096,qaoa,feasible,1.0580953480675817,0.0,"{""C0033"": 0, ""C0038"": 0, ""C0053"": 0, ""row_slack_R0037"": 5}",1.4025998779106885,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0038_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0038_0001.json,4,1,8,4096,qaoa,feasible,1.5847672538366169,0.0,"{""C0029"": 0, ""C0034"": 0, ""C0039"": 0, ""row_slack_R0038"": 5}",2.1021737020928413,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,assign1-5-8_ds_qaoa_R0132_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/assign1-5-8_ds_qaoa_R0132_0001.json,4,1,8,4096,qaoa,feasible,1.3243746610824019,4.0,"{""C0033"": 0, ""C0034"": 0, ""C0035"": 0, ""C0036"": 1}",1.7594405750278383,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ex10_ds_qaoa_NOD26_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ex10_ds_qaoa_NOD26_0001.json,4,1,8,4096,qaoa,feasible,1.295446622883901,1.0,"{""b26_220"": 0, ""b26_222"": 0, ""b26_223"": 0, ""b26_230"": 1}",1.7873031999915838,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ex10_ds_qaoa_NOD26_NOD2X2_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ex10_ds_qaoa_NOD26_NOD2X2_0001.json,4,2,8,4096,qaoa,feasible,1.4069165370892733,1.0,"{""b26_220"": 0, ""b26_222"": 0, ""b26_223"": 1, ""b26_230"": 0}",1.8359071891754866,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ex9_ds_qaoa_NOD2X5_NOD37_0008,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ex9_ds_qaoa_NOD2X5_NOD37_0008.json,4,2,8,4096,qaoa,feasible,1.151082222117111,1.0,"{""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 1}",1.5717477700673044,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ex9_ds_qaoa_NOD2X5_NOD37_0010,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ex9_ds_qaoa_NOD2X5_NOD37_0010.json,4,2,8,4096,qaoa,feasible,1.1246748040430248,1.0,"{""b37_251"": 0, ""b37_252"": 0, ""b37_253"": 1, ""b37_260"": 0}",1.4682469489052892,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0001.json,4,1,8,4096,qaoa,feasible,1.044046748895198,5861240000.0,"{""C16904"": 0, ""C16905"": 0, ""C16906"": 0, ""C16908"": 1}",1.3906489049550146,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0002.json,4,1,8,4096,qaoa,feasible,1.499641123926267,6049200000.0,"{""C16905"": 0, ""C16906"": 0, ""C16908"": 0, ""C16909"": 1}",1.9929627510719001,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0003.json,4,1,8,4096,qaoa,feasible,1.3720197000075132,5946950000.0,"{""C16906"": 0, ""C16908"": 0, ""C16909"": 0, ""C16910"": 1}",1.7935575409792364,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0004.json,4,1,8,4096,qaoa,feasible,1.3988602079916745,6340890000.0,"{""C16908"": 0, ""C16909"": 0, ""C16910"": 0, ""C16911"": 1}",1.8914761010091752,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0005.json,4,1,8,4096,qaoa,feasible,1.3162079940084368,5861380000.0,"{""C16909"": 0, ""C16910"": 0, ""C16911"": 0, ""C16912"": 1}",1.747338057961315,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0006.json,4,1,8,4096,qaoa,feasible,1.4582220350857824,5813350000.0,"{""C16910"": 0, ""C16911"": 0, ""C16912"": 0, ""C16913"": 1}",1.9029265108983964,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0007,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0007.json,4,1,8,4096,qaoa,feasible,1.3677075151354074,5989160000.0,"{""C16911"": 0, ""C16912"": 0, ""C16913"": 0, ""C16915"": 1}",1.755682131042704,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0008,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0008.json,4,1,8,4096,qaoa,feasible,1.383456215960905,5886900000.0,"{""C16912"": 0, ""C16913"": 0, ""C16915"": 0, ""C16916"": 1}",1.84225786710158,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0009,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0009.json,4,1,8,4096,qaoa,feasible,1.4054097279440612,6280850000.0,"{""C16913"": 0, ""C16915"": 0, ""C16916"": 0, ""C16917"": 1}",1.8986460249871016,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0010,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0010.json,4,1,8,4096,qaoa,feasible,1.3449404069688171,5801330000.0,"{""C16915"": 0, ""C16916"": 0, ""C16917"": 0, ""C16918"": 1}",1.7094816619064659,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0002_0011,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0002_0011.json,4,1,8,4096,qaoa,feasible,1.0061428339686245,5753300000.0,"{""C16916"": 0, ""C16917"": 0, ""C16918"": 0, ""C16919"": 1}",1.3716962989419699,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0010_R0015_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0010_R0015_0001.json,4,2,8,4096,qaoa,feasible,1.0362590837758034,5627280000.0,"{""C16904"": 0, ""C16905"": 0, ""C16906"": 1, ""C16908"": 0}",1.3614261751063168,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,irp_ds_qaoa_R0026_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/irp_ds_qaoa_R0026_0001.json,4,1,8,4096,qaoa,feasible,1.3279735262040049,6280850000.0,"{""C16908"": 0, ""C16915"": 0, ""C16916"": 0, ""C16917"": 1}",1.9967270861379802,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000002_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000002_0001.json,4,1,8,4096,qaoa,feasible,1.465567798120901,3.0,"{""C0003537"": 0, ""C0003538"": 0, ""C0003539"": 1, ""row_slack_R0000002"": 0}",1.9275898430496454,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000004_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000004_0001.json,4,1,8,4096,qaoa,feasible,1.4564108490012586,6.0,"{""C0003537"": 0, ""C0003538"": 0, ""C0003539"": 2, ""row_slack_R0000004"": 5}",1.9271832529921085,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000004_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000004_0002.json,4,1,8,4096,qaoa,feasible,1.3957838900387287,6.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 2, ""row_slack_R0000004"": 7}",1.9031671020202339,146.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000004_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000004_0003.json,4,1,8,4096,qaoa,feasible,1.1750856798607856,4.0,"{""C0003539"": 0, ""C0003540"": 2, ""C0003541"": 0, ""row_slack_R0000004"": 7}",1.5718937099445611,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000004_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000004_0004.json,4,1,8,4096,qaoa,feasible,1.5823845518752933,15.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 5, ""row_slack_R0000004"": 0}",2.141560025047511,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo1_ds_qaoa_R0000004_0009,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo1_ds_qaoa_R0000004_0009.json,4,1,8,4096,qaoa,feasible,0.9454101000446826,6.0,"{""C0003575"": 0, ""C0003576"": 0, ""C0003577"": 2, ""row_slack_R0000004"": 3}",1.2436064230278134,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo2_ds_qaoa_R0000004_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo2_ds_qaoa_R0000004_0004.json,4,1,8,4096,qaoa,feasible,0.9237812540959567,9.0,"{""C0005734"": 0, ""C0005735"": 0, ""C0005736"": 3, ""row_slack_R0000004"": 3}",1.2751071269158274,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo2_ds_qaoa_R0000004_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo2_ds_qaoa_R0000004_0005.json,4,1,8,4096,qaoa,feasible,0.8951669568195939,6.0,"{""C0005735"": 0, ""C0005736"": 0, ""C0005737"": 2, ""row_slack_R0000004"": 1}",1.148222317919135,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo2_ds_qaoa_R0000004_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo2_ds_qaoa_R0000004_0006.json,4,1,8,4096,qaoa,feasible,0.9060985939577222,5.0,"{""C0005736"": 0, ""C0005737"": 1, ""C0005738"": 1, ""row_slack_R0000004"": 5}",1.2593706520274282,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo2_ds_qaoa_R0000004_0007,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo2_ds_qaoa_R0000004_0007.json,4,1,8,4096,qaoa,feasible,0.9800274998415262,4.0,"{""C0005737"": 1, ""C0005738"": 0, ""C0005739"": 1, ""row_slack_R0000004"": 7}",1.3074612859636545,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,leo2_ds_qaoa_R0000004_0009,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/leo2_ds_qaoa_R0000004_0009.json,4,1,8,4096,qaoa,feasible,0.9262122849468142,15.0,"{""C0005739"": 0, ""C0005740"": 0, ""C0005788"": 5, ""row_slack_R0000004"": 0}",1.187445550924167,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-1456979_ds_qaoa_R0007_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-1456979_ds_qaoa_R0007_0001.json,4,1,8,4096,qaoa,feasible,0.9427372789941728,6.0,"{""C0186"": 0, ""C0187"": 0, ""C0188"": 0, ""C0189"": 1}",1.2242038331460208,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-1456979_ds_qaoa_R0008_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-1456979_ds_qaoa_R0008_0001.json,4,1,8,4096,qaoa,feasible,0.8582085310481489,4.0,"{""C0191"": 0, ""C0192"": 0, ""C0193"": 0, ""C0194"": 1}",1.1414031588938087,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-2746589-doon_ds_qaoa_R0001_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-2746589-doon_ds_qaoa_R0001_0001.json,4,1,8,4096,qaoa,feasible,0.9352227810304612,29.0,"{""C0013"": 0, ""C0014"": 0, ""C0015"": 0, ""C0016"": 1}",1.2157709579914808,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-2746589-doon_ds_qaoa_R0002_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-2746589-doon_ds_qaoa_R0002_0001.json,4,1,8,4096,qaoa,feasible,0.8847183410543948,209.0,"{""C0019"": 0, ""C0020"": 0, ""C0021"": 0, ""C0022"": 1}",1.1699570699129254,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-4300652-rahue_ds_qaoa_R14653_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-4300652-rahue_ds_qaoa_R14653_0002.json,4,1,8,4096,qaoa,feasible,0.8500579930841923,25.0,"{""C12150"": 7, ""C12152"": 0, ""C12153"": 6, ""row_slack_R14653"": 7}",1.0784967939835042,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos-4647030-tutaki_ds_qaoa_R7864_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos-4647030-tutaki_ds_qaoa_R7864_0001.json,4,1,8,4096,qaoa,feasible,0.8570732399821281,0.0,"{""C10006"": 0, ""C10007"": 0, ""C10008"": 0, ""row_slack_R7864"": 1}",1.0790142270270735,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0001.json,4,1,8,4096,qaoa,feasible,0.9577604089863598,0.0,"{""C0001"": 0, ""C0002"": 0, ""C0005"": 0, ""row_slack_R0001"": 1}",1.2766595559660345,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0002.json,4,1,8,4096,qaoa,feasible,0.8478763590101153,0.0,"{""C0002"": 0, ""C0005"": 0, ""C0006"": 0, ""row_slack_R0001"": 1}",1.0853565679863095,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0003.json,4,1,8,4096,qaoa,feasible,0.930727784987539,0.0,"{""C0005"": 0, ""C0006"": 0, ""C0009"": 0, ""row_slack_R0001"": 1}",1.2329470061231405,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0004.json,4,1,8,4096,qaoa,feasible,0.8979799679946154,0.0,"{""C0006"": 0, ""C0009"": 0, ""C0017"": 0, ""row_slack_R0001"": 1}",1.1992504859808832,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0005.json,4,1,8,4096,qaoa,feasible,0.8579991559963673,0.0,"{""C0009"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0001"": 1}",1.094793670810759,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0006.json,4,1,8,4096,qaoa,feasible,0.8786717208568007,0.0,"{""C0017"": 0, ""C0018"": 0, ""C0022"": 0, ""row_slack_R0001"": 1}",1.144655111944303,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0007,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0007.json,4,1,8,4096,qaoa,feasible,0.8779555489309132,0.0,"{""C0018"": 0, ""C0022"": 0, ""C0025"": 0, ""row_slack_R0001"": 1}",1.1468309541232884,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0001_0008,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0008.json,4,1,8,4096,qaoa,feasible,0.8462055909913033,0.0,"{""C0022"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0001"": 1}",1.1145125858020037,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0003.json,4,1,8,4096,qaoa,feasible,0.8317324919626117,0.0,"{""C0005"": 0, ""C0006"": 0, ""C0013"": 0, ""row_slack_R0002"": 1}",1.0462911608628929,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0004.json,4,1,8,4096,qaoa,feasible,0.8142115438822657,0.0,"{""C0006"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0002"": 1}",1.034514619037509,148.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0005.json,4,1,8,4096,qaoa,feasible,0.8328926179092377,0.0,"{""C0013"": 0, ""C0014"": 0, ""C0017"": 0, ""row_slack_R0002"": 1}",1.055727349827066,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0006.json,4,1,8,4096,qaoa,feasible,0.8203219240531325,0.0,"{""C0014"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0002"": 1}",1.0396094229072332,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0007,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0007.json,4,1,8,4096,qaoa,feasible,0.8174198579508811,0.0,"{""C0017"": 0, ""C0018"": 0, ""C0023"": 0, ""row_slack_R0002"": 1}",1.0358304919209331,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0002_0008,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0008.json,4,1,8,4096,qaoa,feasible,0.8692841378506273,0.0,"{""C0018"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0002"": 1}",1.1215004599653184,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0003_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0001.json,4,1,8,4096,qaoa,feasible,0.8375801388174295,0.0,"{""C0001"": 0, ""C0002"": 0, ""C0009"": 0, ""row_slack_R0003"": 1}",1.0478889760561287,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0003_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0002.json,4,1,8,4096,qaoa,feasible,0.880427025957033,0.0,"{""C0002"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0003"": 1}",1.125138142844662,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0003_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0003.json,4,1,8,4096,qaoa,feasible,0.832640693988651,0.0,"{""C0009"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0003"": 1}",1.0389338890090585,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0003_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0004.json,4,1,8,4096,qaoa,feasible,0.8316088451538235,0.0,"{""C0013"": 0, ""C0014"": 0, ""C0022"": 0, ""row_slack_R0003"": 1}",1.0357555157970637,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0004_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0002.json,4,1,8,4096,qaoa,feasible,0.848674455890432,0.0,"{""C0006"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0004"": 1}",1.0888983288314193,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0004_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0005.json,4,1,8,4096,qaoa,feasible,0.8249239809811115,0.0,"{""C0014"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0004"": 1}",1.0785760160069913,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0004_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0006.json,4,1,8,4096,qaoa,feasible,0.8376315638888627,0.0,"{""C0023"": 0, ""C0024"": 0, ""C0025"": 0, ""row_slack_R0004"": 1}",1.0886910378467292,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,neos8_ds_qaoa_R0004_0007,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0007.json,4,1,8,4096,qaoa,feasible,1.0025670770555735,0.0,"{""C0024"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0004"": 1}",1.241922477958724,150.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ns1830653_ds_qaoa_R0880_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0880_0001.json,4,1,8,4096,qaoa,feasible,0.8298163809813559,121.0,"{""C0234"": 0, ""C0252"": 0, ""C0270"": 0, ""C0288"": 1}",1.028280301950872,152.0,
qaoa_feasible_benchmark_a100_20260721_162713_qaoa.csv,ns1830653_ds_qaoa_R0880_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0880_0002.json,4,1,8,4096,qaoa,feasible,0.8692581600043923,224.0,"{""C0252"": 0, ""C0270"": 0, ""C0288"": 0, ""C0306"": 1}",1.162667352007702,152.0,
